epoch,iteration,grad_norm
9,47,14.18012
9,48,4.79582
9,49,7.60932
9,50,10.25239
9,51,4.15897
9,52,7.97354
9,53,3.59064
9,54,3.8607
9,55,8.45609
9,56,8.33978
9,57,6.79505
9,58,4.91086
9,59,3.31349
9,60,3.63962
9,61,3.8245
9,62,4.58537
9,63,9.04525
9,64,12.40043
9,65,5.94366
9,66,4.71805
9,67,10.04677
9,68,4.86349
9,69,13.17912
9,70,9.26399
9,71,14.41339
9,72,7.14618
9,73,8.63799
9,74,4.78149
9,75,8.80748
9,76,6.05254
9,77,3.07138
9,78,2.0834
9,79,4.34325
9,80,10.09849
9,81,9.44216
9,82,5.14967
9,83,18.5172
9,84,1.61026
9,85,6.15464
9,86,7.02017
9,87,5.90515
9,88,15.63081
9,89,15.05012
9,90,7.84795
9,91,5.68297
9,92,6.40742
9,93,13.82842
9,94,13.53041
9,95,8.43977
9,96,13.05777
9,97,12.39569
9,98,6.9283
9,99,11.729
9,100,7.6428
9,101,10.64051
9,102,6.14267
9,103,18.12165
9,104,12.42096
9,105,14.39745
9,106,10.7302
9,107,3.70874
9,108,14.1703
9,109,6.12613
9,110,9.94843
9,111,14.69777
9,112,7.92063
9,113,10.24865
9,114,10.83797
9,115,19.08225
9,116,14.39491
9,117,11.53456
9,118,5.77291
9,119,6.01143
9,120,4.89575
9,121,6.79818
9,122,8.38299
9,123,7.67106
9,124,12.29034
10,1,9.5135
10,2,9.3088
10,3,8.53534
10,4,6.78669
10,5,7.03421
10,6,9.33488
10,7,8.68539
10,8,6.93354
10,9,21.60154
10,10,16.11946
10,11,5.21982
10,12,7.87349
10,13,10.33856
10,14,10.60592
10,15,6.12379
10,16,2.11189
10,17,5.52011
10,18,8.38446
10,19,6.46161
10,20,7.66929
10,21,2.20705
10,22,7.79389
10,23,5.01883
10,24,3.7287
10,25,15.25281
10,26,1.75626
10,27,18.84145
10,28,31.11662
10,29,2.04828
10,30,1.09308
10,31,5.99859
10,32,4.97081
10,33,9.28358
10,34,15.47362
10,35,2.40587
10,36,12.34148
10,37,5.41876
10,38,7.65097
10,39,17.92096
10,40,4.02108
10,41,15.2344
10,42,10.73385
10,43,8.14838
10,44,8.74007
10,45,4.17929
10,46,3.69505
10,47,4.95559
10,48,13.15799
10,49,6.78031
10,50,30.97083
10,51,3.37675
10,52,12.83868
10,53,3.20405
10,54,4.91712
10,55,4.53709
10,56,1.15685
10,57,3.00764
10,58,19.30295
10,59,3.42741
10,60,25.49686
10,61,16.48692
10,62,16.92741
10,63,2.02175
10,64,2.29193
10,65,16.3283
10,66,11.59761
10,67,1.73844
10,68,11.0276
10,69,5.16743
10,70,20.84398
10,71,12.7087
10,72,22.81668
10,73,12.89738
10,74,21.23157
10,75,7.41549
10,76,15.40682
10,77,40.16809
10,78,23.79198
10,79,19.18291
10,80,3.59397
10,81,6.12733
10,82,11.57364
10,83,3.3398
10,84,17.37875
10,85,15.28317
10,86,7.14885
10,87,22.18795
10,88,21.38931
10,89,17.02187
10,90,25.81385
10,91,11.78563
10,92,18.52956
10,93,3.87436
10,94,2.00292
10,95,1.92896
10,96,23.94797
10,97,8.94365
10,98,20.41806
10,99,15.03121
10,100,10.48471
10,101,27.89669
10,102,21.61187
10,103,29.9262
10,104,35.57869
10,105,4.20493
10,106,10.34412
10,107,9.20354
10,108,16.54553
10,109,18.16755
10,110,8.50479
10,111,10.42617
10,112,14.53506
10,113,4.00645
10,114,1.49532
10,115,13.11637
10,116,26.20901
10,117,24.7692
10,118,16.06529
10,119,30.15611
10,120,8.24399
10,121,17.2029
10,122,20.01303
10,123,11.2748
10,124,4.58026
11,1,7.3332
11,2,13.60557
11,3,4.42923
11,4,22.86671
11,5,12.49067
11,6,0.76261
11,7,1.76983
11,8,15.58113
11,9,1.32815
11,10,17.61045
11,11,3.4016
11,12,14.39843
11,13,4.79955
11,14,16.35409
11,15,1.77323
11,16,13.5066
11,17,8.04347
11,18,8.94107
11,19,21.29607
11,20,0.86753
11,21,1.15704
11,22,26.31861
11,23,1.96233
11,24,3.40075
11,25,13.04429
11,26,0.74772
11,27,9.03625
11,28,2.46094
11,29,1.89303
11,30,0.59179
11,31,1.78435
11,32,0.75323
11,33,3.09111
11,34,4.99915
11,35,21.99107
11,36,27.53239
11,37,1.33509
11,38,3.24023
11,39,0.8886
11,40,34.84247
11,41,0.67115
11,42,1.39851
11,43,22.21609
11,44,2.28833
11,45,2.47692
11,46,9.19209
11,47,23.70406
11,48,3.512
11,49,2.86369
11,50,1.96708
11,51,32.71424
11,52,1.62557
11,53,1.25043
11,54,37.03718
11,55,6.18686
11,56,2.15618
11,57,0.54727
11,58,13.9247
11,59,10.57594
11,60,12.08738
11,61,1.58839
11,62,0.83823
11,63,3.49314
11,64,35.29208
11,65,7.76426
11,66,4.12689
11,67,9.40755
11,68,3.0614
11,69,3.05179
11,70,28.99982
11,71,30.10896
11,72,38.53213
11,73,4.7446
11,74,2.92115
11,75,0.89035
11,76,60.1001
11,77,43.68478
11,78,1.21538
11,79,1.73905
11,80,21.80241
11,81,9.82046
11,82,3.66137
11,83,1.95676
11,84,16.09177
11,85,18.10216
11,86,4.51361
11,87,1.16298
11,88,1.47433
11,89,57.34602
11,90,0.80564
11,91,1.7244
11,92,32.18395
11,93,1.1689
11,94,14.69843
11,95,8.03684
11,96,4.02859
11,97,31.48671
11,98,24.3285
11,99,1.99001
11,100,0.81676
11,101,2.32565
11,102,0.6433
11,103,33.55049
11,104,1.35326
11,105,52.13108
11,106,35.70242
11,107,0.57984
11,108,28.14113
11,109,7.29091
11,110,0.75484
11,111,6.36486
11,112,7.0611
11,113,9.22022
11,114,2.63624
11,115,23.65832
11,116,1.07391
11,117,4.56982
11,118,1.57055
11,119,11.61587
11,120,0.32272
11,121,2.14808
11,122,8.69153
11,123,28.27221
11,124,2.20583
